row_id,sepal_length,sepal_width,petal_length,petal_width
IRIS-SCORE-07775,6.644,2.925,4.779,1.466
IRIS-SCORE-07776,6.558,2.906,4.77,1.224
IRIS-SCORE-07777,7.108,3.29,5.688,2.323
IRIS-SCORE-07778,5.593,2.786,4.102,1.45
IRIS-SCORE-07779,5.416,2.545,3.554,1.207
IRIS-SCORE-07780,5.524,3.156,4.036,1.496
IRIS-SCORE-07781,7.084,2.721,6.103,1.76
IRIS-SCORE-07782,5.601,2.883,4.504,1.715
IRIS-SCORE-07783,7.264,2.798,5.939,1.901
IRIS-SCORE-07784,8.027,3.046,6.78,2.278
IRIS-SCORE-07785,6.978,2.899,5.871,2.286
IRIS-SCORE-07786,6.721,3.125,4.677,1.561
IRIS-SCORE-07787,6.828,2.87,4.805,1.448
IRIS-SCORE-07788,6.721,3.021,5.331,2.023
IRIS-SCORE-07789,5.588,2.9,4.264,1.34
IRIS-SCORE-07790,5.365,2.865,3.532,0.953
IRIS-SCORE-07791,5.592,2.625,4.158,1.122
IRIS-SCORE-07792,6.69,3.255,4.888,1.628
IRIS-SCORE-07793,6.374,2.215,5.583,1.446
IRIS-SCORE-07794,6.996,2.562,6.182,1.923
IRIS-SCORE-07795,5.901,2.936,4.299,1.346
IRIS-SCORE-07796,6.058,2.769,3.98,1.276
IRIS-SCORE-07797,6.648,2.973,4.627,1.317
IRIS-SCORE-07798,6.324,2.741,4.751,1.645
IRIS-SCORE-07799,6.247,2.874,4.131,1.2
IRIS-SCORE-07800,6.738,3.213,5.18,1.567
IRIS-SCORE-07801,7.185,3.189,5.876,1.977
IRIS-SCORE-07802,5.813,2.907,5.02,1.861
IRIS-SCORE-07803,5.336,2.707,4.492,1.895
IRIS-SCORE-07804,5.159,2.429,3.824,1.2
IRIS-SCORE-07805,7.387,3.416,5.955,2.597
IRIS-SCORE-07806,6.21,2.689,4.266,1.323
IRIS-SCORE-07807,5.845,2.661,4.532,1.448
IRIS-SCORE-07808,6.947,3.162,5.793,2.285
IRIS-SCORE-07809,5.756,2.527,4.02,1.336
IRIS-SCORE-07810,5.751,2.092,4.421,1.117
IRIS-SCORE-07811,5.814,2.663,4.729,2.082
IRIS-SCORE-07812,6.148,2.929,5.528,1.612
IRIS-SCORE-07813,6.021,2.714,5.209,2.032
IRIS-SCORE-07814,5.841,2.774,5.294,1.976
IRIS-SCORE-07815,6.008,2.95,5.472,2.212
IRIS-SCORE-07816,6.86,3.007,5.036,1.566
IRIS-SCORE-07817,6.569,2.879,5.348,1.67
IRIS-SCORE-07818,6.481,3.123,4.675,1.315
IRIS-SCORE-07819,6.176,2.674,4.349,1.355
IRIS-SCORE-07820,7.646,2.783,5.8,2.523
IRIS-SCORE-07821,5.499,2.479,3.633,1.024
IRIS-SCORE-07822,6.488,3.205,4.965,2.046
IRIS-SCORE-07823,5.52,2.77,3.72,1.322
IRIS-SCORE-07824,6.402,3.138,4.637,1.697
IRIS-SCORE-07825,7.322,3.124,5.694,1.875
IRIS-SCORE-07826,6.142,3.397,4.737,1.748
IRIS-SCORE-07827,7.795,3.687,6.306,2.563
IRIS-SCORE-07828,6.052,2.895,4.578,1.537
IRIS-SCORE-07829,6.551,2.605,4.809,1.365
IRIS-SCORE-07830,5.77,2.792,3.965,1.166
IRIS-SCORE-07831,5.713,2.527,3.6,1.148
IRIS-SCORE-07832,6.776,2.814,4.876,1.666
IRIS-SCORE-07833,7.209,3.158,5.76,2.237
IRIS-SCORE-07834,6.665,3.494,5.916,2.4
IRIS-SCORE-07835,5.24,3.15,4.435,1.508
IRIS-SCORE-07836,6.47,3.173,5.382,2.008
IRIS-SCORE-07837,5.662,2.41,3.567,1.062
IRIS-SCORE-07838,5.752,2.251,4.379,1.368
IRIS-SCORE-07839,6.527,2.948,4.919,1.566
IRIS-SCORE-07840,5.828,3.004,4.521,2.005
IRIS-SCORE-07841,7.281,2.488,6.191,1.687
IRIS-SCORE-07842,5.956,2.637,4.33,1.467
IRIS-SCORE-07843,6.54,3.252,5.46,2.136
IRIS-SCORE-07844,5.208,2.67,3.835,1.185
IRIS-SCORE-07845,5.217,3.066,3.864,1.414
IRIS-SCORE-07846,5.308,2.749,3.53,1.325
IRIS-SCORE-07847,5.931,2.989,4.398,1.551
IRIS-SCORE-07848,6.227,2.977,4.444,1.366
IRIS-SCORE-07849,5.903,2.054,4.52,1.271
IRIS-SCORE-07850,6.496,2.798,5.55,1.763
IRIS-SCORE-07851,7.142,3.357,6.2,2.067
IRIS-SCORE-07852,6.122,2.75,5.296,2.002
IRIS-SCORE-07853,6.127,2.917,4.175,1.225
IRIS-SCORE-07854,5.814,2.423,3.735,1.001
IRIS-SCORE-07855,5.484,2.822,3.742,1.156
IRIS-SCORE-07856,7.454,3.618,6.07,2.612
IRIS-SCORE-07857,6.349,2.832,5.349,2.016
IRIS-SCORE-07858,8.038,3.015,6.618,2.241
IRIS-SCORE-07859,6.039,2.82,4.286,1.251
IRIS-SCORE-07860,6.133,2.826,4.089,1.264
IRIS-SCORE-07861,6.301,2.603,5.234,1.861
IRIS-SCORE-07862,7.153,3.052,5.726,2.295
IRIS-SCORE-07863,6.345,2.951,5.101,2.531
IRIS-SCORE-07864,5.747,2.632,4.991,1.783
IRIS-SCORE-07865,6.323,2.902,5.347,1.897
IRIS-SCORE-07866,6.341,3.261,5.348,1.716
IRIS-SCORE-07867,6.571,3.028,5.858,2.021
IRIS-SCORE-07868,6.148,3.31,4.438,1.506
IRIS-SCORE-07869,7.084,2.683,6.082,1.777
IRIS-SCORE-07870,7.209,3.359,6.081,2.345
IRIS-SCORE-07871,6.473,3.13,4.279,1.285
IRIS-SCORE-07872,6.206,2.569,4.371,1.539
IRIS-SCORE-07873,6.164,2.586,4.689,1.935
IRIS-SCORE-07874,5.786,2.786,4.464,1.316
IRIS-SCORE-07875,4.68,2.891,4.331,2.235
IRIS-SCORE-07876,6.744,3.352,5.906,2.524
IRIS-SCORE-07877,6.48,2.743,4.578,1.37
IRIS-SCORE-07878,5.988,3.136,5.153,2.455
IRIS-SCORE-07879,6.183,2.74,5.69,1.696
IRIS-SCORE-07880,6.8,3.371,6.204,2.069
IRIS-SCORE-07881,4.735,2.449,3.344,1.012
IRIS-SCORE-07882,5.431,2.385,4.142,1.161
IRIS-SCORE-07883,6.239,2.897,4.28,1.319
IRIS-SCORE-07884,6.514,3.242,5.319,1.997
IRIS-SCORE-07885,5.527,2.091,4.033,1.049
IRIS-SCORE-07886,7.544,2.93,6.867,2.052
IRIS-SCORE-07887,6.479,2.313,3.944,1.031
IRIS-SCORE-07888,6.236,2.865,4.382,1.228
IRIS-SCORE-07889,5.326,2.691,3.912,1.271
IRIS-SCORE-07890,5.141,2.293,3.807,0.995
IRIS-SCORE-07891,6.213,2.718,4.334,1.195
IRIS-SCORE-07892,6.045,2.931,4.636,1.369
IRIS-SCORE-07893,6.592,3.222,4.962,1.68
IRIS-SCORE-07894,6.444,2.738,4.703,1.433
IRIS-SCORE-07895,7.009,3.275,6.004,2.28
IRIS-SCORE-07896,5.955,2.41,4.389,1.434
IRIS-SCORE-07897,5.789,2.755,4.145,1.185
IRIS-SCORE-07898,6.052,2.59,4.852,1.43
IRIS-SCORE-07899,6.493,2.535,5.749,1.868
IRIS-SCORE-07900,5.598,2.001,4.179,1.156
IRIS-SCORE-07901,6.326,2.668,5.125,1.989
IRIS-SCORE-07902,5.41,2.869,4.692,1.366
IRIS-SCORE-07903,6.668,2.893,4.525,1.241
IRIS-SCORE-07904,5.605,2.623,4.254,1.258
IRIS-SCORE-07905,6.366,3.045,5.589,2.183
IRIS-SCORE-07906,5.83,2.93,4.295,1.236
IRIS-SCORE-07907,5.743,3.811,5.597,2.485
IRIS-SCORE-07908,6.005,2.683,4.201,1.153
IRIS-SCORE-07909,5.049,2.365,3.388,1.122
IRIS-SCORE-07910,6.345,2.91,4.382,1.226
IRIS-SCORE-07911,5.546,3.009,4.567,2.006
IRIS-SCORE-07912,7.012,2.906,5.897,2.304
IRIS-SCORE-07913,6.055,2.948,4.445,1.329
IRIS-SCORE-07914,5.553,3.121,4.505,1.508
IRIS-SCORE-07915,6.072,2.79,4.426,1.261
IRIS-SCORE-07916,5.58,2.666,5.166,2.289
IRIS-SCORE-07917,5.753,3.023,3.828,1.222
IRIS-SCORE-07918,5.519,2.4,4.215,1.3
IRIS-SCORE-07919,6.549,3.0,4.359,1.261
IRIS-SCORE-07920,7.01,2.706,5.996,1.638
IRIS-SCORE-07921,5.969,3.211,5.06,2.059
IRIS-SCORE-07922,6.142,2.971,4.469,1.511
IRIS-SCORE-07923,5.159,2.967,3.875,1.226
IRIS-SCORE-07924,5.202,2.498,3.911,1.046
IRIS-SCORE-07925,5.329,2.329,4.347,1.268
IRIS-SCORE-07926,6.237,3.261,4.309,1.516
IRIS-SCORE-07927,6.887,3.397,6.137,2.522
IRIS-SCORE-07928,6.633,3.21,4.304,1.283
IRIS-SCORE-07929,6.799,3.45,6.088,2.56
IRIS-SCORE-07930,6.444,2.676,5.684,1.41
IRIS-SCORE-07931,7.531,2.708,5.986,1.541
IRIS-SCORE-07932,6.041,2.517,3.547,1.171
IRIS-SCORE-07933,6.335,2.832,4.533,1.428
IRIS-SCORE-07934,6.37,3.291,5.069,1.604
IRIS-SCORE-07935,5.995,2.747,3.942,1.163
IRIS-SCORE-07936,7.235,3.04,5.932,2.127
IRIS-SCORE-07937,6.947,3.072,5.918,2.15
IRIS-SCORE-07938,7.065,2.82,5.89,1.586
IRIS-SCORE-07939,6.694,2.963,4.495,1.273
IRIS-SCORE-07940,7.205,3.327,6.064,1.828
IRIS-SCORE-07941,7.244,3.225,6.225,2.086
IRIS-SCORE-07942,5.496,2.416,4.076,1.282
IRIS-SCORE-07943,6.442,3.13,4.687,1.446
IRIS-SCORE-07944,5.342,2.727,4.616,1.852
IRIS-SCORE-07945,6.748,2.809,4.919,1.488
IRIS-SCORE-07946,7.084,3.28,5.883,2.065
IRIS-SCORE-07947,5.429,2.169,3.87,1.179
IRIS-SCORE-07948,5.808,2.925,4.252,1.288
IRIS-SCORE-07949,5.694,2.59,3.691,1.04
IRIS-SCORE-07950,5.916,3.403,4.383,1.532
IRIS-SCORE-07951,5.734,2.585,4.09,1.252
IRIS-SCORE-07952,7.172,3.209,6.367,2.018
IRIS-SCORE-07953,5.747,2.702,3.935,1.122
IRIS-SCORE-07954,6.027,2.363,4.742,1.264
IRIS-SCORE-07955,5.882,3.157,4.214,1.415
IRIS-SCORE-07956,5.112,2.224,3.909,1.189
IRIS-SCORE-07957,5.975,2.336,4.352,1.201
IRIS-SCORE-07958,5.951,2.578,4.48,1.44
IRIS-SCORE-07959,5.776,2.813,4.431,1.328
IRIS-SCORE-07960,5.585,2.329,4.057,1.368
IRIS-SCORE-07961,5.951,2.502,4.695,1.533
IRIS-SCORE-07962,5.934,2.581,4.342,1.28
IRIS-SCORE-07963,5.444,2.442,3.972,1.229
IRIS-SCORE-07964,6.146,3.163,5.349,2.123
IRIS-SCORE-07965,5.182,2.917,3.73,1.383
IRIS-SCORE-07966,6.298,2.727,4.612,1.605
IRIS-SCORE-07967,5.23,2.743,3.282,1.147
IRIS-SCORE-07968,6.177,2.684,4.352,1.067
IRIS-SCORE-07969,5.438,2.51,4.338,1.324
IRIS-SCORE-07970,6.224,3.072,4.691,1.54
IRIS-SCORE-07971,5.967,2.277,4.504,1.194
IRIS-SCORE-07972,7.037,2.548,4.726,1.16
IRIS-SCORE-07973,6.06,2.87,5.221,2.142
IRIS-SCORE-07974,6.412,3.055,5.299,1.794
IRIS-SCORE-07975,7.311,3.602,6.161,2.172
IRIS-SCORE-07976,7.034,3.114,5.586,2.445
IRIS-SCORE-07977,5.514,2.942,4.072,1.465
IRIS-SCORE-07978,6.31,3.2,4.765,1.492
IRIS-SCORE-07979,6.256,2.791,5.07,1.865
IRIS-SCORE-07980,5.518,2.342,3.889,1.287
IRIS-SCORE-07981,6.326,2.374,4.4,1.365
IRIS-SCORE-07982,6.992,2.919,6.054,2.168
IRIS-SCORE-07983,6.215,3.27,4.068,1.432
IRIS-SCORE-07984,6.011,3.142,4.744,2.106
IRIS-SCORE-07985,5.635,2.781,4.544,2.059
IRIS-SCORE-07986,6.187,3.388,5.51,2.164
IRIS-SCORE-07987,6.59,3.152,5.485,2.21
IRIS-SCORE-07988,5.953,2.733,4.124,1.445
IRIS-SCORE-07989,5.991,3.282,3.859,1.431
IRIS-SCORE-07990,5.86,2.529,3.812,1.142
IRIS-SCORE-07991,5.698,2.483,5.033,1.974
IRIS-SCORE-07992,6.812,3.036,4.541,1.347
IRIS-SCORE-07993,5.674,2.887,3.838,1.246
IRIS-SCORE-07994,7.774,2.962,6.158,1.939
IRIS-SCORE-07995,5.842,2.516,4.474,1.518
IRIS-SCORE-07996,5.418,2.465,4.119,1.308
IRIS-SCORE-07997,5.949,3.383,5.08,2.12
IRIS-SCORE-07998,5.552,2.641,3.617,1.058
IRIS-SCORE-07999,5.582,2.663,4.197,1.385
IRIS-SCORE-08000,5.156,2.721,3.715,1.242
IRIS-SCORE-08001,6.299,3.15,4.689,1.436
IRIS-SCORE-08002,6.761,2.902,5.014,1.517
IRIS-SCORE-08003,6.561,3.08,5.367,2.04
IRIS-SCORE-08004,6.261,2.797,5.415,1.903
IRIS-SCORE-08005,6.731,3.358,4.762,1.455
IRIS-SCORE-08006,5.145,2.335,3.752,1.106
IRIS-SCORE-08007,5.402,2.739,4.044,1.296
IRIS-SCORE-08008,7.685,3.15,6.637,2.002
IRIS-SCORE-08009,6.125,3.197,5.157,2.142
IRIS-SCORE-08010,5.714,2.62,4.721,1.411
IRIS-SCORE-08011,6.372,2.829,3.975,1.26
IRIS-SCORE-08012,5.979,3.096,5.35,1.678
IRIS-SCORE-08013,6.6,2.533,5.944,2.014
IRIS-SCORE-08014,7.902,3.377,6.32,2.361
IRIS-SCORE-08015,6.647,2.93,5.516,1.943
IRIS-SCORE-08016,6.758,3.251,5.547,2.456
IRIS-SCORE-08017,6.427,3.287,5.74,2.425
IRIS-SCORE-08018,6.365,2.865,5.347,1.909
IRIS-SCORE-08019,7.094,2.699,5.883,1.972
IRIS-SCORE-08020,6.061,2.811,5.356,2.186
IRIS-SCORE-08021,6.722,3.256,5.884,2.263
IRIS-SCORE-08022,6.309,2.549,4.682,1.398
IRIS-SCORE-08023,6.967,3.337,6.245,2.502
IRIS-SCORE-08024,5.498,2.804,4.054,0.982
IRIS-SCORE-08025,7.02,2.896,5.883,2.306
IRIS-SCORE-08026,5.919,2.315,4.364,1.417
IRIS-SCORE-08027,5.605,2.34,3.744,1.084
IRIS-SCORE-08028,5.916,2.201,4.161,1.134
IRIS-SCORE-08029,5.279,2.137,4.95,1.416
IRIS-SCORE-08030,6.14,2.876,5.316,2.147
IRIS-SCORE-08031,5.805,3.069,4.161,1.47
IRIS-SCORE-08032,7.227,3.084,6.243,1.948
IRIS-SCORE-08033,5.874,2.642,5.732,1.66
IRIS-SCORE-08034,6.033,3.14,4.55,1.528
IRIS-SCORE-08035,6.101,2.634,4.414,1.286
IRIS-SCORE-08036,6.282,2.793,5.345,1.975
IRIS-SCORE-08037,5.572,2.989,4.437,1.506
IRIS-SCORE-08038,5.519,2.913,4.187,1.468
IRIS-SCORE-08039,5.187,2.889,3.542,1.195
IRIS-SCORE-08040,6.491,2.44,5.58,1.864
IRIS-SCORE-08041,7.167,3.036,5.706,2.034
IRIS-SCORE-08042,6.608,3.271,5.177,2.193
IRIS-SCORE-08043,6.005,2.989,4.078,1.226
IRIS-SCORE-08044,5.814,2.736,3.911,1.284
IRIS-SCORE-08045,6.507,3.5,5.124,1.539
IRIS-SCORE-08046,7.081,3.477,6.191,2.506
IRIS-SCORE-08047,7.459,2.898,6.337,2.01
IRIS-SCORE-08048,5.973,2.937,4.731,1.539
IRIS-SCORE-08049,6.613,3.127,4.438,1.486
IRIS-SCORE-08050,5.274,2.663,4.101,1.246
IRIS-SCORE-08051,5.749,2.501,4.212,1.312
IRIS-SCORE-08052,7.431,3.367,5.791,2.222
IRIS-SCORE-08053,5.797,2.777,5.342,2.214
IRIS-SCORE-08054,5.184,2.396,3.729,1.075
IRIS-SCORE-08055,5.651,2.689,4.03,1.228
IRIS-SCORE-08056,6.493,2.936,5.521,1.903
IRIS-SCORE-08057,6.804,3.036,5.7,2.622
IRIS-SCORE-08058,7.251,3.238,5.559,1.724
IRIS-SCORE-08059,6.644,2.321,5.896,1.55
IRIS-SCORE-08060,6.786,2.899,4.68,1.35
IRIS-SCORE-08061,7.013,2.9,6.042,1.775
IRIS-SCORE-08062,5.559,2.618,4.311,1.226
IRIS-SCORE-08063,5.904,2.905,4.38,1.502
IRIS-SCORE-08064,6.562,2.594,4.518,1.244
IRIS-SCORE-08065,5.846,2.617,4.963,1.51
IRIS-SCORE-08066,6.702,2.984,6.087,2.149
IRIS-SCORE-08067,5.457,2.617,4.341,1.568
IRIS-SCORE-08068,7.251,3.006,6.27,1.634
IRIS-SCORE-08069,6.648,2.745,5.938,2.029
IRIS-SCORE-08070,5.958,2.835,4.144,1.334
IRIS-SCORE-08071,7.698,3.399,5.871,1.968
IRIS-SCORE-08072,6.937,3.509,6.24,2.19
IRIS-SCORE-08073,5.399,2.693,4.827,1.812
IRIS-SCORE-08074,5.693,2.67,4.55,1.456
IRIS-SCORE-08075,5.71,2.033,3.953,0.905
IRIS-SCORE-08076,5.908,2.821,4.122,1.296
IRIS-SCORE-08077,7.332,2.812,5.903,2.192
IRIS-SCORE-08078,6.671,2.874,5.621,2.026
IRIS-SCORE-08079,6.379,2.99,5.261,1.701
IRIS-SCORE-08080,5.493,3.231,4.111,1.454
IRIS-SCORE-08081,6.067,2.391,5.243,1.645
IRIS-SCORE-08082,6.91,3.235,5.629,2.362
IRIS-SCORE-08083,6.144,2.754,4.32,1.477
IRIS-SCORE-08084,6.22,2.658,4.685,1.345
IRIS-SCORE-08085,7.12,2.905,5.158,1.545
IRIS-SCORE-08086,6.305,2.572,5.634,1.374
IRIS-SCORE-08087,8.067,3.051,6.508,2.245
IRIS-SCORE-08088,5.487,2.818,3.957,1.34
IRIS-SCORE-08089,6.009,3.016,3.929,1.382
IRIS-SCORE-08090,7.102,3.12,6.076,2.282
IRIS-SCORE-08091,6.301,2.956,5.46,1.915
IRIS-SCORE-08092,5.937,2.767,3.671,1.081
IRIS-SCORE-08093,6.833,3.51,5.832,2.425
IRIS-SCORE-08094,5.526,2.388,4.356,1.308
IRIS-SCORE-08095,6.642,3.523,5.828,2.376
IRIS-SCORE-08096,6.661,3.055,4.839,1.665
IRIS-SCORE-08097,6.406,2.631,5.134,1.725
IRIS-SCORE-08098,5.965,2.599,3.958,1.383
IRIS-SCORE-08099,7.326,2.906,6.009,1.891
IRIS-SCORE-08100,5.866,2.738,3.936,1.227
IRIS-SCORE-08101,5.819,2.807,4.941,2.065
IRIS-SCORE-08102,6.019,2.782,5.204,1.901
IRIS-SCORE-08103,6.359,2.952,5.08,1.423
IRIS-SCORE-08104,6.189,3.039,5.079,1.948
IRIS-SCORE-08105,7.215,3.156,6.657,2.324
IRIS-SCORE-08106,6.818,2.955,4.754,1.502
IRIS-SCORE-08107,5.908,2.717,4.178,1.052
IRIS-SCORE-08108,6.55,3.083,5.651,1.949
IRIS-SCORE-08109,6.589,3.124,4.811,1.507
IRIS-SCORE-08110,5.645,2.632,4.407,1.216
IRIS-SCORE-08111,5.76,2.44,4.122,1.074
IRIS-SCORE-08112,6.074,2.898,5.481,1.966
IRIS-SCORE-08113,5.777,2.842,4.006,1.276
IRIS-SCORE-08114,7.181,2.702,6.466,1.769
IRIS-SCORE-08115,6.23,2.571,4.21,1.343
IRIS-SCORE-08116,7.952,3.227,6.673,2.276
IRIS-SCORE-08117,5.052,2.003,3.372,0.914
IRIS-SCORE-08118,5.798,2.497,5.201,1.796
IRIS-SCORE-08119,6.233,3.229,5.103,1.619
IRIS-SCORE-08120,6.284,2.908,4.414,1.477
IRIS-SCORE-08121,6.669,2.789,5.983,1.907
IRIS-SCORE-08122,5.895,2.507,3.99,1.172
IRIS-SCORE-08123,5.909,2.402,4.509,1.086
IRIS-SCORE-08124,6.467,3.124,4.41,1.467
IRIS-SCORE-08125,6.501,2.735,5.566,1.85
IRIS-SCORE-08126,7.411,3.03,6.177,1.659
IRIS-SCORE-08127,5.836,2.837,4.427,1.39
IRIS-SCORE-08128,5.94,2.775,5.208,2.093
IRIS-SCORE-08129,6.691,3.094,5.611,1.912
IRIS-SCORE-08130,6.437,2.783,5.098,1.547
IRIS-SCORE-08131,5.542,2.743,4.258,1.456
IRIS-SCORE-08132,5.954,2.82,4.065,1.339
IRIS-SCORE-08133,6.26,2.673,4.301,1.235
IRIS-SCORE-08134,6.917,2.69,5.316,1.807
IRIS-SCORE-08135,6.048,3.056,4.919,1.844
IRIS-SCORE-08136,6.09,3.059,4.295,1.292
IRIS-SCORE-08137,5.066,2.772,3.655,1.112
IRIS-SCORE-08138,6.123,3.01,4.892,1.71
IRIS-SCORE-08139,7.145,3.526,5.62,2.359
IRIS-SCORE-08140,6.806,2.768,6.213,1.828
IRIS-SCORE-08141,5.877,2.531,3.706,1.1
IRIS-SCORE-08142,4.696,2.26,3.32,0.954
IRIS-SCORE-08143,6.717,3.375,5.923,2.073
IRIS-SCORE-08144,6.983,2.839,5.7,1.936
IRIS-SCORE-08145,5.105,2.352,3.773,1.014
IRIS-SCORE-08146,6.072,2.768,4.051,1.3
IRIS-SCORE-08147,7.017,3.266,5.79,1.993
IRIS-SCORE-08148,5.918,2.749,4.182,1.203
IRIS-SCORE-08149,5.515,3.362,4.314,1.565
IRIS-SCORE-08150,6.207,2.35,4.451,1.376
IRIS-SCORE-08151,6.151,2.605,4.415,1.352
IRIS-SCORE-08152,5.742,2.636,5.254,2.001
IRIS-SCORE-08153,6.123,2.962,4.979,2.003
IRIS-SCORE-08154,6.4,3.417,5.517,2.065
IRIS-SCORE-08155,6.334,2.811,5.658,1.816
IRIS-SCORE-08156,5.193,2.454,4.287,2.07
IRIS-SCORE-08157,6.132,3.218,4.383,1.597
IRIS-SCORE-08158,5.447,2.193,3.704,1.02
IRIS-SCORE-08159,6.511,3.176,5.075,1.64
IRIS-SCORE-08160,6.494,3.031,5.87,2.202
IRIS-SCORE-08161,4.971,2.456,3.633,1.09
IRIS-SCORE-08162,6.798,3.34,4.892,1.673
IRIS-SCORE-08163,6.585,3.117,4.36,1.432
IRIS-SCORE-08164,5.722,2.383,4.122,1.307
IRIS-SCORE-08165,6.07,2.753,4.279,1.358
IRIS-SCORE-08166,6.323,2.968,4.615,1.516
IRIS-SCORE-08167,5.364,2.638,4.381,1.827
IRIS-SCORE-08168,5.21,2.606,4.268,1.396
IRIS-SCORE-08169,7.341,2.74,5.826,1.803
IRIS-SCORE-08170,7.068,3.018,6.105,1.796
IRIS-SCORE-08171,5.63,2.457,4.485,1.407
IRIS-SCORE-08172,6.727,3.252,5.973,2.278
IRIS-SCORE-08173,6.048,2.999,4.117,1.2
IRIS-SCORE-08174,5.871,2.789,4.094,1.18
IRIS-SCORE-08175,6.78,3.102,5.436,2.407
IRIS-SCORE-08176,7.079,3.079,5.831,1.9
IRIS-SCORE-08177,6.317,2.984,4.593,1.379
IRIS-SCORE-08178,6.554,3.021,5.581,1.978
IRIS-SCORE-08179,6.485,2.815,4.415,1.236
IRIS-SCORE-08180,4.802,2.323,2.985,1.019
IRIS-SCORE-08181,7.148,3.399,5.906,2.358
IRIS-SCORE-08182,6.142,3.032,4.401,1.381
IRIS-SCORE-08183,7.495,3.027,6.25,1.971
IRIS-SCORE-08184,7.059,3.093,5.433,2.333
IRIS-SCORE-08185,6.62,3.284,5.786,2.163
IRIS-SCORE-08186,5.196,2.965,4.335,1.427
IRIS-SCORE-08187,6.603,3.06,4.92,2.416
IRIS-SCORE-08188,6.62,2.519,6.257,1.996
IRIS-SCORE-08189,4.909,2.166,3.654,1.318
IRIS-SCORE-08190,6.475,2.675,5.344,2.087
IRIS-SCORE-08191,6.848,3.098,5.685,2.138
IRIS-SCORE-08192,7.522,3.414,6.073,2.249
IRIS-SCORE-08193,6.39,2.196,5.938,1.79
IRIS-SCORE-08194,7.354,3.246,5.864,2.397
IRIS-SCORE-08195,6.089,2.729,4.155,1.354
IRIS-SCORE-08196,5.519,3.089,4.996,1.987
IRIS-SCORE-08197,5.507,2.672,4.003,1.254
IRIS-SCORE-08198,6.553,2.548,4.489,1.439
IRIS-SCORE-08199,7.236,3.146,5.961,2.267
IRIS-SCORE-08200,6.314,2.872,4.563,1.191
IRIS-SCORE-08201,6.859,3.035,5.839,2.047
IRIS-SCORE-08202,6.437,3.108,4.347,1.444
IRIS-SCORE-08203,6.565,2.779,5.666,2.061
IRIS-SCORE-08204,6.314,2.956,4.397,1.418
IRIS-SCORE-08205,6.613,3.087,5.608,2.424
IRIS-SCORE-08206,6.609,3.263,4.334,1.509
IRIS-SCORE-08207,5.959,2.835,4.505,1.448
IRIS-SCORE-08208,7.171,3.522,5.899,2.454
IRIS-SCORE-08209,5.599,1.97,3.616,1.187
IRIS-SCORE-08210,6.304,3.079,4.49,1.49
IRIS-SCORE-08211,6.319,3.042,4.557,1.412
IRIS-SCORE-08212,6.73,2.932,5.549,1.761
IRIS-SCORE-08213,5.241,2.794,3.753,1.088
IRIS-SCORE-08214,6.396,3.085,5.264,2.168
IRIS-SCORE-08215,6.64,2.926,5.452,1.78
IRIS-SCORE-08216,6.588,3.166,5.733,2.037
IRIS-SCORE-08217,6.891,2.7,5.829,2.33
IRIS-SCORE-08218,7.297,3.036,6.112,1.937
IRIS-SCORE-08219,5.926,2.566,3.859,1.056
IRIS-SCORE-08220,5.423,2.332,3.87,1.053
IRIS-SCORE-08221,6.078,2.491,4.96,2.11
IRIS-SCORE-08222,6.238,3.065,4.75,1.387
IRIS-SCORE-08223,6.929,3.172,5.66,2.588
IRIS-SCORE-08224,6.058,2.619,4.804,1.841
IRIS-SCORE-08225,6.487,3.044,5.848,2.265
IRIS-SCORE-08226,6.58,2.78,5.608,1.643
IRIS-SCORE-08227,5.026,2.869,4.15,1.43
IRIS-SCORE-08228,5.237,2.809,4.113,1.25
IRIS-SCORE-08229,5.952,2.519,4.155,1.212
IRIS-SCORE-08230,6.531,2.999,4.44,1.206
IRIS-SCORE-08231,6.07,2.654,5.201,1.626
IRIS-SCORE-08232,5.273,2.792,5.218,2.171
IRIS-SCORE-08233,5.843,2.784,5.203,2.247
IRIS-SCORE-08234,5.917,2.995,4.455,1.296
IRIS-SCORE-08235,6.629,2.211,5.156,1.586
IRIS-SCORE-08236,6.411,2.74,4.862,1.486
IRIS-SCORE-08237,5.955,2.835,4.65,1.608
IRIS-SCORE-08238,6.922,3.387,6.235,2.254
IRIS-SCORE-08239,6.491,2.821,5.585,1.582
IRIS-SCORE-08240,5.737,2.69,4.389,1.295
IRIS-SCORE-08241,5.796,2.815,4.317,1.401
IRIS-SCORE-08242,6.593,3.262,5.82,2.41
IRIS-SCORE-08243,5.658,2.944,4.348,1.432
IRIS-SCORE-08244,6.9,2.782,6.032,2.159
IRIS-SCORE-08245,6.492,2.993,4.642,1.461
IRIS-SCORE-08246,6.435,2.687,5.311,1.938
IRIS-SCORE-08247,5.481,2.536,3.826,1.13
IRIS-SCORE-08248,6.954,3.355,5.655,1.993
IRIS-SCORE-08249,5.836,3.054,4.581,2.113
IRIS-SCORE-08250,6.669,2.826,5.936,2.05
IRIS-SCORE-08251,6.991,2.893,6.065,2.147
IRIS-SCORE-08252,6.214,3.05,4.631,1.407
IRIS-SCORE-08253,6.426,2.922,5.172,2.005
IRIS-SCORE-08254,5.908,2.836,4.28,1.286
IRIS-SCORE-08255,6.895,2.907,5.648,1.988
