customer_id,snapshot_month,region,acquisition_channel,customer_segment,plan_type,age,tenure_months,household_income,credit_score,monthly_fee,avg_monthly_usage_gb,app_sessions_30d,support_tickets_90d,late_payments_12m,discount_pct,data_overage_charges,competitor_price_index,nps_score
CHURN-SCORE-09217,2026-07,central,retail,young_professional,premium,39,34,62352.52,583,75.01,172.84,45,1,1,19.18,0,1.024,76
CHURN-SCORE-09218,2026-08,central,retail,family,business,51,40,60853.82,748,118.61,304.88,65,0,1,20.56,7.32,0.986,62
CHURN-SCORE-09219,2026-09,central,referral,student,basic,18,7,44458.58,650,24.24,71.54,11,0,0,0,5.36,0.856,56
CHURN-SCORE-09220,2026-07,east,paid_search,family,standard,46,53,79925.11,610,74.86,181.35,46,1,0,0.47,8.87,0.943,45
CHURN-SCORE-09221,2026-08,east,paid_search,senior,premium,65,72,54266.87,508,55.97,140.05,32,1,3,19.66,0,0.876,52
CHURN-SCORE-09222,2026-09,west,paid_search,young_professional,basic,27,47,96215.03,785,42.52,56.22,10,2,0,14.3,0,0.956,31
CHURN-SCORE-09223,2026-07,south,paid_search,young_professional,standard,22,16,87613.05,627,48.2,106.82,38,0,1,20.02,0,0.932,50
CHURN-SCORE-09224,2026-08,west,paid_search,senior,premium,65,13,41010.55,722,68.57,125.3,31,0,1,19.87,0,0.831,40
CHURN-SCORE-09225,2026-09,east,referral,young_professional,premium,18,10,60785.2,736,79.12,186.15,50,0,0,14.94,2.03,1.011,45
CHURN-SCORE-09226,2026-07,central,partner,small_business,premium,57,119,92042.24,727,154.95,224.67,52,2,0,0,12.29,1.277,65
CHURN-SCORE-09227,2026-08,west,retail,student,basic,29,35,40014.57,645,26.58,67.94,26,0,0,23.75,5.96,0.932,34
CHURN-SCORE-09228,2026-09,south,retail,student,basic,18,13,36443.84,639,23.48,43.34,14,1,0,29.59,0.26,0.828,63
CHURN-SCORE-09229,2026-07,south,partner,family,premium,39,35,80647.22,708,95.73,212.57,59,1,0,4.13,13.84,1.064,59
CHURN-SCORE-09230,2026-08,west,paid_search,senior,standard,44,22,67839.83,532,52.18,80.08,24,2,2,22.63,0,0.888,25
CHURN-SCORE-09231,2026-09,south,organic,young_professional,business,25,36,68853.65,729,124.14,179.18,49,1,0,2.62,1.03,0.846,44
CHURN-SCORE-09232,2026-07,south,paid_search,young_professional,premium,33,85,59226.29,595,61.42,169.98,45,1,0,19.5,0,1.099,30
CHURN-SCORE-09233,2026-08,east,partner,family,premium,36,68,70826.69,637,112.18,183.74,55,0,1,0,0.39,1.1,55
CHURN-SCORE-09234,2026-09,east,organic,young_professional,standard,27,9,61629.68,595,59.84,149.13,46,1,1,5.44,13.8,0.832,27
CHURN-SCORE-09235,2026-07,central,organic,senior,basic,74,119,64131.65,642,32.69,32.1,17,2,0,8.43,0,0.966,57
CHURN-SCORE-09236,2026-08,west,partner,young_professional,premium,36,9,80343.04,798,82.95,216.5,56,0,0,8.95,14.42,0.925,52
CHURN-SCORE-09237,2026-09,central,referral,young_professional,premium,33,42,45038.25,690,76.41,208.24,60,1,1,8.44,7.59,0.928,44
CHURN-SCORE-09238,2026-07,north,retail,young_professional,standard,28,41,54459.44,648,55.55,121.67,41,3,0,5.78,0,0.953,39
CHURN-SCORE-09239,2026-08,east,partner,family,basic,43,120,62265.67,663,42.17,90.8,27,1,0,0,10.83,0.929,41
CHURN-SCORE-09240,2026-09,west,partner,family,basic,31,19,84865.43,585,52.18,55.76,20,0,1,1.64,0,1.052,10
CHURN-SCORE-09241,2026-07,central,organic,family,premium,44,23,55228.25,655,97.71,235.27,43,0,0,0.29,15.58,1.046,60
CHURN-SCORE-09242,2026-08,central,partner,young_professional,premium,19,10,87600.28,687,88.46,217.34,49,0,0,1.98,5.42,0.975,42
CHURN-SCORE-09243,2026-09,north,paid_search,young_professional,standard,21,6,64167.42,674,59.3,128.66,42,0,0,2.98,5.13,0.835,49
CHURN-SCORE-09244,2026-07,east,retail,small_business,business,62,50,96407.93,806,159.19,350.52,76,1,0,25.14,17.83,1.014,42
CHURN-SCORE-09245,2026-08,central,paid_search,senior,premium,71,33,30758.98,673,65.75,113.49,39,0,1,13.42,3.42,0.866,51
CHURN-SCORE-09246,2026-09,central,paid_search,family,standard,40,43,77712.01,703,54.48,90.65,21,2,0,21.99,0,1.041,48
CHURN-SCORE-09247,2026-07,east,organic,family,basic,50,55,66632.21,713,58.52,68.99,5,0,0,10.42,3.53,0.976,51
CHURN-SCORE-09248,2026-08,south,organic,family,basic,20,9,69910.91,648,42.8,70.76,25,2,0,11.57,7.11,0.936,66
CHURN-SCORE-09249,2026-09,north,retail,family,standard,41,17,74331.03,597,57.88,170.82,47,1,1,15.21,18.35,1.069,19
CHURN-SCORE-09250,2026-07,north,organic,family,premium,47,71,79828.74,622,82.72,241.86,60,1,0,8.82,25.63,0.868,44
CHURN-SCORE-09251,2026-08,north,retail,family,business,33,20,65843.91,743,113.05,382.12,75,3,1,20.95,23.51,0.698,35
CHURN-SCORE-09252,2026-09,west,organic,family,basic,26,10,95519.47,651,58.33,85.93,33,1,0,11.93,6.51,1.031,35
CHURN-SCORE-09253,2026-07,west,organic,student,standard,20,25,39876.78,630,47.4,178.3,32,3,1,12.09,17.64,1.0,9
CHURN-SCORE-09254,2026-08,north,partner,young_professional,standard,37,85,63788.46,611,62.24,88.33,28,0,0,5.6,0,1.054,51
CHURN-SCORE-09255,2026-09,east,retail,student,basic,28,27,39647.8,639,19.67,76.41,6,1,1,22.76,7.35,0.886,67
CHURN-SCORE-09256,2026-07,north,organic,student,standard,24,120,39050.35,675,42.0,99.35,29,0,0,1.51,0,0.836,46
CHURN-SCORE-09257,2026-08,west,paid_search,small_business,standard,49,25,110499.18,694,99.64,125.87,34,0,0,0,4.54,1.076,67
CHURN-SCORE-09258,2026-09,central,retail,family,standard,52,24,73460.76,695,53.08,154.38,49,0,1,20.06,10.13,0.951,50
CHURN-SCORE-09259,2026-07,north,retail,student,basic,23,10,33089.14,707,19.33,57.66,16,1,0,16.11,0.98,0.765,35
CHURN-SCORE-09260,2026-08,north,organic,family,basic,53,35,79684.53,665,46.31,65.08,30,0,1,5.77,2.51,1.027,65
CHURN-SCORE-09261,2026-09,east,organic,family,premium,44,21,61824.12,591,101.1,226.86,50,0,2,2.57,6.04,1.049,43
CHURN-SCORE-09262,2026-07,south,paid_search,senior,standard,60,55,73578.68,623,33.13,72.12,39,0,0,7.37,0,0.962,81
CHURN-SCORE-09263,2026-08,south,organic,family,premium,40,97,67036.85,668,87.95,202.25,54,0,0,7.32,6.55,1.015,67
CHURN-SCORE-09264,2026-09,north,organic,young_professional,basic,26,95,70206.6,652,38.21,54.89,25,0,0,0,0,0.92,46
CHURN-SCORE-09265,2026-07,north,paid_search,senior,standard,60,12,62360.76,715,45.72,90.39,32,2,0,11.68,1.4,1.012,47
CHURN-SCORE-09266,2026-08,west,referral,family,standard,45,17,82968.29,632,69.4,115.54,31,2,0,8.25,1.6,0.938,-14
CHURN-SCORE-09267,2026-09,east,paid_search,senior,standard,75,38,50328.23,593,44.05,104.53,25,0,0,10.36,0,0.777,27
CHURN-SCORE-09268,2026-07,north,organic,family,standard,65,51,71506.36,746,67.71,114.28,36,1,0,3.26,4.1,1.036,14
CHURN-SCORE-09269,2026-08,east,referral,family,standard,31,52,66425.79,590,73.86,167.38,42,1,2,0.76,10.42,1.038,41
CHURN-SCORE-09270,2026-09,west,retail,family,basic,39,35,106878.78,709,50.54,83.65,35,1,0,7.98,8.34,1.104,48
CHURN-SCORE-09271,2026-07,north,retail,small_business,standard,48,21,91761.05,648,78.33,133.48,38,2,0,19.89,9.38,0.975,45
CHURN-SCORE-09272,2026-08,east,partner,young_professional,basic,40,41,39576.96,681,44.72,72.32,11,1,0,0,2.35,1.117,55
CHURN-SCORE-09273,2026-09,west,organic,family,standard,31,8,79387.2,620,58.93,134.04,50,0,0,19.3,3.99,0.898,57
CHURN-SCORE-09274,2026-07,north,referral,young_professional,standard,19,120,105366.17,697,56.7,110.79,34,1,0,16.06,0.79,0.914,74
CHURN-SCORE-09275,2026-08,east,partner,young_professional,premium,32,45,66238.88,650,84.37,208.46,45,0,0,10.38,6.8,1.041,61
CHURN-SCORE-09276,2026-09,south,organic,student,basic,20,20,51101.01,587,27.88,66.26,15,2,1,17.59,0.35,1.043,36
CHURN-SCORE-09277,2026-07,south,partner,small_business,standard,50,49,105318.04,678,90.65,157.3,49,2,0,0,16.93,1.112,34
CHURN-SCORE-09278,2026-08,west,organic,student,standard,39,17,43933.13,640,49.99,118.55,19,0,0,13.54,2.25,1.0,58
CHURN-SCORE-09279,2026-09,north,retail,student,premium,22,24,34981.68,683,52.29,265.16,67,0,0,10.78,15.49,0.859,60
CHURN-SCORE-09280,2026-07,east,referral,senior,standard,69,15,38694.11,659,43.42,32.11,10,1,1,7.55,0,1.006,24
CHURN-SCORE-09281,2026-08,east,paid_search,young_professional,standard,21,18,43826.4,567,61.05,109.26,47,2,1,5.33,2.55,0.792,-2
CHURN-SCORE-09282,2026-09,south,organic,senior,basic,66,80,59659.21,667,31.8,42.12,20,0,0,0.33,0,0.863,57
CHURN-SCORE-09283,2026-07,east,retail,senior,standard,64,47,60585.34,683,39.03,77.01,25,0,0,11.81,1.21,0.699,56
CHURN-SCORE-09284,2026-08,west,paid_search,family,standard,35,19,84630.36,608,61.53,156.18,38,0,0,16.13,13.21,0.87,43
CHURN-SCORE-09285,2026-09,west,paid_search,senior,basic,73,27,71375.44,691,34.96,28.64,17,0,0,12.5,0,0.926,30
CHURN-SCORE-09286,2026-07,north,referral,young_professional,standard,31,14,54601.3,707,40.23,85.05,21,2,1,10.68,1.67,0.937,49
CHURN-SCORE-09287,2026-08,north,partner,young_professional,standard,26,10,61205.96,610,61.58,90.59,22,3,1,0,0,0.981,46
CHURN-SCORE-09288,2026-09,north,partner,family,business,50,55,83175.27,711,135.27,323.11,88,0,0,11.31,14.3,1.167,55
CHURN-SCORE-09289,2026-07,east,paid_search,senior,premium,60,106,30031.06,719,65.94,95.07,15,0,0,20.51,0,0.764,54
CHURN-SCORE-09290,2026-08,east,organic,young_professional,premium,32,9,61583.33,591,91.17,138.12,34,2,3,5.77,0,1.037,44
CHURN-SCORE-09291,2026-09,east,partner,young_professional,premium,34,31,67387.56,606,87.23,212.23,49,2,2,10.27,2.31,0.888,68
CHURN-SCORE-09292,2026-07,east,paid_search,young_professional,basic,33,83,72460.19,667,29.66,48.56,21,0,1,11.21,0,0.838,52
CHURN-SCORE-09293,2026-08,east,paid_search,small_business,business,59,19,106510.25,734,161.49,318.52,73,1,0,24.26,17.08,1.16,9
CHURN-SCORE-09294,2026-09,south,organic,family,basic,61,43,53912.44,675,52.05,98.54,45,1,1,3.14,6.91,0.824,19
CHURN-SCORE-09295,2026-07,west,organic,senior,premium,64,33,58758.31,648,74.95,63.64,12,1,1,3.24,0,0.796,64
CHURN-SCORE-09296,2026-08,west,organic,young_professional,basic,35,39,55109.93,609,43.53,69.73,24,1,1,0,3.98,0.973,45
CHURN-SCORE-09297,2026-09,south,retail,student,standard,41,22,57946.75,577,48.57,113.79,23,2,5,6.59,0.9,0.957,15
CHURN-SCORE-09298,2026-07,north,referral,family,premium,55,15,62371.73,617,86.92,193.67,39,1,1,14.91,2.49,1.024,33
CHURN-SCORE-09299,2026-08,east,retail,family,basic,40,20,79491.33,639,31.46,65.48,20,0,0,23.52,0,0.987,85
CHURN-SCORE-09300,2026-09,central,organic,senior,premium,55,73,59412.89,613,65.56,128.5,38,0,1,0,0,0.913,39
CHURN-SCORE-09301,2026-07,north,retail,family,premium,47,11,93250.19,633,89.86,214.33,55,0,1,9.36,12.78,0.908,52
CHURN-SCORE-09302,2026-08,central,paid_search,student,standard,30,19,35475.01,766,29.66,124.44,26,0,0,21.65,0.68,0.817,10
CHURN-SCORE-09303,2026-09,north,organic,student,basic,33,12,21620.62,636,29.5,60.7,12,2,0,0,3.32,0.925,56
CHURN-SCORE-09304,2026-07,south,organic,senior,standard,79,55,59797.15,685,52.76,44.99,31,1,0,7.32,0,0.982,58
CHURN-SCORE-09305,2026-08,west,paid_search,family,standard,45,12,90654.83,653,64.97,123.08,29,0,0,20.1,1.62,0.972,75
CHURN-SCORE-09306,2026-09,west,organic,small_business,business,56,25,113031.03,679,218.66,388.24,106,2,0,6.35,36.65,1.248,25
CHURN-SCORE-09307,2026-07,east,paid_search,senior,premium,52,71,41344.37,629,75.42,107.28,22,3,1,2.8,0,0.935,1
CHURN-SCORE-09308,2026-08,east,partner,small_business,business,56,77,75621.63,533,214.16,471.59,109,3,0,0,37.48,1.26,12
CHURN-SCORE-09309,2026-09,east,organic,small_business,business,59,30,107605.57,656,190.09,340.51,75,0,2,15.08,10.1,1.103,23
CHURN-SCORE-09310,2026-07,central,retail,family,business,46,26,95962.52,658,121.29,206.32,60,0,0,17.0,0,0.917,40
CHURN-SCORE-09311,2026-08,east,referral,family,basic,53,58,48508.83,605,40.34,74.32,25,0,0,10.45,4.45,1.049,64
CHURN-SCORE-09312,2026-09,east,partner,family,premium,51,79,58494.34,574,93.91,228.84,54,0,2,11.84,9.77,0.936,50
CHURN-SCORE-09313,2026-07,east,partner,student,premium,33,15,37767.19,483,55.56,171.77,44,1,2,6.79,0,0.817,35
CHURN-SCORE-09314,2026-08,east,retail,young_professional,premium,23,64,63803.43,691,83.66,208.55,47,0,0,17.0,4.45,0.735,44
CHURN-SCORE-09315,2026-09,north,referral,family,basic,41,92,67816.14,790,49.2,69.23,25,0,0,0,0.77,1.072,30
CHURN-SCORE-09316,2026-07,central,organic,young_professional,standard,25,32,80891.21,731,56.92,108.13,40,2,1,4.95,0,0.927,37
CHURN-SCORE-09317,2026-08,central,organic,family,basic,23,18,90729.82,702,37.83,80.42,28,0,0,8.6,1.23,1.103,41
CHURN-SCORE-09318,2026-09,east,organic,small_business,basic,46,68,68660.56,606,51.58,80.35,27,0,0,12.26,6.16,1.034,55
CHURN-SCORE-09319,2026-07,central,referral,senior,standard,69,33,63179.39,664,43.56,64.71,16,0,0,12.42,0.58,0.872,68
CHURN-SCORE-09320,2026-08,north,partner,young_professional,premium,39,21,63542.36,751,91.61,177.11,46,0,0,3.32,0,1.019,65
CHURN-SCORE-09321,2026-09,south,retail,family,standard,40,30,55255.46,667,57.96,88.64,34,1,0,3.08,1.35,0.894,31
CHURN-SCORE-09322,2026-07,east,referral,family,business,33,36,68313.54,671,156.53,347.06,81,0,1,0.34,14.02,1.038,59
CHURN-SCORE-09323,2026-08,east,paid_search,small_business,premium,35,6,87430.21,557,148.66,296.87,72,0,1,1.9,31.3,1.192,50
CHURN-SCORE-09324,2026-09,east,partner,small_business,standard,48,108,86770.83,645,94.91,149.04,42,1,0,3.32,5.6,1.108,27
CHURN-SCORE-09325,2026-07,north,paid_search,small_business,business,56,21,91272.33,648,174.31,408.98,107,0,1,18.47,26.87,1.056,21
CHURN-SCORE-09326,2026-08,central,partner,family,premium,53,73,82624.23,654,105.73,183.64,66,0,1,0,0,1.08,56
CHURN-SCORE-09327,2026-09,east,paid_search,young_professional,standard,36,20,68692.77,544,34.21,94.95,28,0,3,28.42,0,0.805,29
CHURN-SCORE-09328,2026-07,west,retail,young_professional,basic,29,66,72537.63,693,41.11,63.42,17,1,0,15.28,1.5,1.101,50
CHURN-SCORE-09329,2026-08,west,referral,family,standard,38,17,74591.57,577,65.56,146.69,40,0,1,15.25,4.07,0.947,41
CHURN-SCORE-09330,2026-09,central,paid_search,student,basic,21,2,32904.62,704,24.65,49.52,19,1,0,11.72,0,0.92,15
CHURN-SCORE-09331,2026-07,south,paid_search,family,standard,38,11,66313.08,705,48.32,87.92,34,0,0,15.09,0,0.968,44
CHURN-SCORE-09332,2026-08,central,paid_search,senior,standard,55,8,53704.76,627,34.39,73.23,20,0,0,14.43,0,0.852,76
CHURN-SCORE-09333,2026-09,east,partner,family,basic,43,120,63716.2,685,42.11,93.26,22,1,1,0,11.34,0.936,42
CHURN-SCORE-09334,2026-07,south,partner,young_professional,premium,46,22,52883.93,644,78.94,193.4,46,0,0,11.43,1.67,1.006,61
CHURN-SCORE-09335,2026-08,south,organic,senior,standard,67,55,41546.2,673,46.59,55.47,22,2,0,10.69,0,1.003,71
CHURN-SCORE-09336,2026-09,west,paid_search,senior,standard,78,10,46909.91,737,45.45,86.49,18,0,0,21.44,0,0.823,52
CHURN-SCORE-09337,2026-07,east,paid_search,family,standard,38,6,80303.3,671,59.25,142.64,60,2,0,15.82,6.51,1.01,60
CHURN-SCORE-09338,2026-08,east,paid_search,small_business,premium,35,8,79924.11,619,120.72,230.06,56,0,0,12.05,11.24,1.139,42
CHURN-SCORE-09339,2026-09,east,referral,small_business,business,53,120,82065.62,599,194.3,333.27,87,0,0,11.02,19.68,1.114,33
CHURN-SCORE-09340,2026-07,north,partner,small_business,business,42,58,99330.99,812,209.6,285.33,82,0,0,0,5.88,1.243,66
CHURN-SCORE-09341,2026-08,west,organic,young_professional,premium,18,40,84125.24,631,93.61,114.0,30,0,2,1.88,3.22,1.039,60
CHURN-SCORE-09342,2026-09,west,partner,young_professional,premium,41,80,72137.09,755,79.49,148.07,34,0,1,10.18,0.77,1.023,71
CHURN-SCORE-09343,2026-07,west,partner,student,basic,37,46,75323.09,599,28.89,70.74,32,1,0,3.84,5.09,0.831,11
CHURN-SCORE-09344,2026-08,east,paid_search,student,premium,18,11,25212.61,618,63.72,200.55,56,0,1,13.66,8.84,0.839,4
CHURN-SCORE-09345,2026-09,north,partner,student,basic,27,12,40317.94,549,20.87,63.01,15,1,2,0,1.56,0.954,22
CHURN-SCORE-09346,2026-07,central,referral,small_business,business,52,18,134757.31,722,186.1,290.45,70,0,0,10.89,4.95,1.225,43
CHURN-SCORE-09347,2026-08,west,organic,young_professional,standard,31,69,73042.34,734,63.32,124.31,44,0,0,4.22,2.0,0.87,43
CHURN-SCORE-09348,2026-09,north,partner,senior,basic,55,32,60480.16,654,35.58,31.29,10,1,0,2.88,0,0.879,29
CHURN-SCORE-09349,2026-07,north,organic,family,basic,47,21,66713.14,597,39.65,73.6,32,0,2,12.15,5.91,0.981,73
CHURN-SCORE-09350,2026-08,east,retail,small_business,standard,38,37,88876.04,779,90.8,125.02,36,0,0,8.53,4.62,1.171,39
CHURN-SCORE-09351,2026-09,central,referral,young_professional,standard,23,15,54875.97,618,63.7,127.02,47,0,1,0,3.45,0.87,50
CHURN-SCORE-09352,2026-07,south,organic,student,standard,24,96,57348.96,719,38.68,71.35,17,1,1,11.9,0,0.785,74
CHURN-SCORE-09353,2026-08,east,referral,family,basic,39,21,63640.39,669,38.25,47.24,32,2,2,7.43,0,1.001,22
CHURN-SCORE-09354,2026-09,west,organic,senior,basic,66,19,83720.32,708,31.74,36.89,12,0,1,5.85,0.63,0.947,55
CHURN-SCORE-09355,2026-07,east,retail,young_professional,business,32,94,61273.4,645,122.34,196.45,47,1,0,11.35,2.38,0.825,78
CHURN-SCORE-09356,2026-08,central,retail,family,basic,23,50,66314.5,665,39.44,78.47,7,1,0,7.84,2.35,1.078,45
CHURN-SCORE-09357,2026-09,central,referral,family,premium,33,11,73997.77,595,102.61,223.23,49,1,0,3.42,16.6,0.995,18
CHURN-SCORE-09358,2026-07,south,partner,small_business,premium,35,76,78728.67,759,124.94,229.65,57,0,1,5.36,10.7,1.125,77
CHURN-SCORE-09359,2026-08,west,referral,family,basic,49,32,69078.7,670,32.68,90.37,38,0,1,24.83,3.99,1.021,29
CHURN-SCORE-09360,2026-09,east,retail,family,standard,48,29,57805.0,623,52.12,125.98,26,1,2,31.45,1.7,0.947,21
CHURN-SCORE-09361,2026-07,south,referral,young_professional,standard,29,14,54194.4,610,64.01,117.06,32,0,0,2.93,0.5,0.908,47
CHURN-SCORE-09362,2026-08,south,partner,family,premium,42,75,65353.26,683,100.37,182.59,39,1,0,0.1,0,1.058,56
CHURN-SCORE-09363,2026-09,central,partner,young_professional,business,30,99,96860.11,669,111.7,124.63,28,0,1,10.94,0,1.108,100
CHURN-SCORE-09364,2026-07,north,organic,senior,standard,68,19,70095.56,611,46.74,44.19,0,2,1,14.16,0,0.94,25
CHURN-SCORE-09365,2026-08,east,retail,small_business,business,62,38,98348.31,640,170.88,407.03,82,2,2,17.2,30.86,1.098,18
CHURN-SCORE-09366,2026-09,east,paid_search,family,premium,53,7,80066.79,659,91.49,172.57,44,1,1,15.92,0,0.973,39
CHURN-SCORE-09367,2026-07,south,partner,small_business,business,47,18,85855.41,622,150.2,331.25,85,0,0,26.0,17.02,1.068,81
CHURN-SCORE-09368,2026-08,central,referral,young_professional,standard,40,21,64517.57,681,60.85,124.14,41,2,0,3.21,5.72,0.926,20
CHURN-SCORE-09369,2026-09,east,paid_search,student,basic,26,10,35818.63,661,23.95,69.62,19,1,0,9.58,1.07,0.863,32
CHURN-SCORE-09370,2026-07,west,paid_search,young_professional,standard,40,5,78814.69,605,54.58,162.09,48,2,0,11.82,11.26,0.86,47
CHURN-SCORE-09371,2026-08,north,retail,young_professional,standard,23,30,70005.61,627,59.88,106.44,34,0,0,4.84,2.21,1.013,59
CHURN-SCORE-09372,2026-09,north,retail,student,standard,26,12,22875.22,673,40.27,137.72,31,0,1,22.04,3.76,0.884,59
CHURN-SCORE-09373,2026-07,south,paid_search,senior,premium,59,62,50589.78,619,75.9,130.58,28,0,1,5.24,0,1.023,87
CHURN-SCORE-09374,2026-08,south,partner,student,standard,18,19,36983.72,522,46.79,91.91,28,1,2,7.38,0.95,0.939,3
CHURN-SCORE-09375,2026-09,central,partner,student,standard,18,23,48169.05,427,42.86,146.38,32,0,1,14.42,5.19,0.869,41
CHURN-SCORE-09376,2026-07,west,organic,student,basic,31,25,48111.17,534,28.42,73.34,14,0,0,0,1.45,0.969,35
CHURN-SCORE-09377,2026-08,north,partner,small_business,premium,39,120,117394.73,747,143.35,216.34,49,0,0,0,2.07,1.061,65
CHURN-SCORE-09378,2026-09,east,paid_search,family,standard,24,10,76654.93,686,49.27,147.24,33,0,0,28.57,7.7,0.964,14
CHURN-SCORE-09379,2026-07,east,retail,young_professional,premium,38,38,66553.16,657,81.71,192.99,44,0,1,13.13,3.59,0.92,61
CHURN-SCORE-09380,2026-08,central,paid_search,small_business,premium,51,15,90236.22,614,122.88,215.8,57,1,3,15.25,10.5,1.131,45
CHURN-SCORE-09381,2026-09,north,retail,student,basic,30,12,19754.11,565,36.74,73.75,19,0,3,9.93,0,1.084,34
CHURN-SCORE-09382,2026-07,east,retail,young_professional,premium,48,46,46557.81,811,77.0,191.94,53,0,0,20.0,5.07,0.919,42
CHURN-SCORE-09383,2026-08,east,organic,young_professional,basic,36,10,43405.51,507,42.61,46.38,13,1,0,3.09,0.05,0.98,35
CHURN-SCORE-09384,2026-09,north,organic,senior,standard,71,65,65256.78,674,38.71,75.14,27,1,1,8.66,0,0.836,79
CHURN-SCORE-09385,2026-07,south,referral,student,basic,18,40,34699.19,710,18.57,74.23,17,1,0,6.79,6.69,0.919,53
CHURN-SCORE-09386,2026-08,south,partner,student,standard,18,12,29703.68,743,42.18,78.12,23,2,1,8.47,0.36,1.013,38
CHURN-SCORE-09387,2026-09,north,partner,family,basic,36,12,83382.97,599,43.51,86.17,22,2,0,5.54,7.44,1.081,29
CHURN-SCORE-09388,2026-07,central,paid_search,young_professional,basic,33,16,71194.41,557,36.12,48.41,27,0,0,12.89,0.52,0.906,45
CHURN-SCORE-09389,2026-08,north,organic,small_business,premium,41,38,92173.86,629,139.04,234.63,56,1,0,0,19.39,1.256,17
CHURN-SCORE-09390,2026-09,north,partner,student,basic,25,17,50617.58,624,28.53,76.08,21,0,0,2.38,6.65,0.93,35
CHURN-SCORE-09391,2026-07,west,paid_search,student,basic,32,33,33176.82,703,35.23,72.15,28,0,0,15.05,7.62,0.824,48
CHURN-SCORE-09392,2026-08,west,organic,family,standard,57,20,92138.53,724,52.89,157.81,33,2,0,21.06,9.91,0.964,28
CHURN-SCORE-09393,2026-09,central,organic,family,basic,44,11,49730.06,720,29.81,76.7,28,0,0,13.2,8.49,0.854,55
CHURN-SCORE-09394,2026-07,east,organic,young_professional,business,31,40,62040.65,666,123.97,364.78,85,0,0,9.32,16.26,0.966,27
CHURN-SCORE-09395,2026-08,central,partner,small_business,standard,51,44,98871.88,763,89.19,155.51,45,0,1,3.15,8.48,1.059,65
CHURN-SCORE-09396,2026-09,west,referral,young_professional,standard,30,17,51793.89,665,58.81,145.78,34,1,0,18.09,8.8,1.065,36
CHURN-SCORE-09397,2026-07,east,partner,family,premium,51,78,58344.06,577,94.61,233.9,52,0,2,11.5,8.57,0.937,50
CHURN-SCORE-09398,2026-08,central,organic,young_professional,standard,23,68,81543.52,661,59.32,106.67,36,1,0,4.06,1.06,0.991,47
CHURN-SCORE-09399,2026-09,east,organic,young_professional,premium,33,73,76161.92,687,85.32,176.02,49,0,0,3.74,0.68,0.972,31
