observation_id,machine_id,motor_load_pct,power_kw,vibration_rms_mm_s,bearing_temp_c,acoustic_rms_db,micro_stop_rate_per_h,throughput_units_h,load_variability_pct
OBS-006621,MC-185,73.1125,133.8345,1.9712,74.7719,10.4994,0.0674,101.8285,1.0575
OBS-004549,MC-044,78.6337,182.0751,2.9787,84.96,12.1727,0.1873,92.018,1.3277
OBS-011993,MC-021,84.3906,187.8569,2.5807,89.1054,10.7157,0.1006,109.9642,1.8749
OBS-011837,MC-047,67.2693,122.3154,2.4192,69.909,10.2832,0.1008,87.916,0.8587
OBS-008588,MC-076,51.2097,106.7411,1.5075,72.3084,7.7282,0.0545,79.5503,0.4244
OBS-009372,MC-085,60.422,121.9607,0.8316,73.1447,8.3187,0.0531,89.806,0.4859
OBS-008960,MC-046,59.5032,100.6825,0.8709,68.9984,6.4452,0.0739,86.3001,1.2866
OBS-007795,MC-020,92.8285,199.0612,3.6908,94.335,12.2762,0.1523,112.058,1.8788
OBS-010112,MC-193,61.052,117.2161,1.8519,71.6539,9.2403,0.0481,78.6649,1.3107
OBS-006271,MC-173,71.8083,138.6976,3.0015,71.8692,8.1769,0.0977,102.0328,0.6196
OBS-009994,MC-084,71.2151,122.4428,1.8777,75.9533,6.8549,0.0809,90.6824,0.7475
OBS-002419,MC-232,85.5883,185.0682,2.7486,89.0968,10.2669,0.1133,105.8669,1.3774
OBS-008682,MC-044,44.4806,139.0836,5.5914,78.5162,14.4678,0.2249,93.7445,4.8594
OBS-007555,MC-237,87.1172,186.2759,3.6196,93.8192,12.8291,0.1319,111.0634,0.9919
OBS-001646,MC-170,62.2255,114.4143,1.5216,65.9606,8.1158,0.0843,80.1469,0.549
OBS-001755,MC-144,62.8863,128.0787,2.035,71.4562,7.3847,0.0379,85.8115,0.9511
OBS-002631,MC-211,51.3877,104.3115,1.2852,66.1662,6.9252,0.0929,75.4589,0.9949
OBS-001930,MC-166,68.6392,126.72,2.1701,71.8077,6.9641,0.0993,81.3217,1.1274
OBS-002152,MC-066,45.2311,119.4114,6.0608,77.9255,15.7741,0.1834,81.6557,3.6396
OBS-000854,MC-218,51.8533,118.4239,0.7936,66.5917,7.4068,0.0575,75.1599,1.135
OBS-010608,MC-005,59.8416,113.6461,2.2447,73.9114,7.3827,0.0609,95.2624,0.2236
OBS-002482,MC-155,96.7559,199.5823,3.7745,92.4483,11.1398,0.1528,110.0679,2.0731
OBS-006241,MC-053,67.7639,131.5328,2.6077,74.2112,10.4417,0.0295,89.5175,1.3852
OBS-001267,MC-027,65.55,132.3453,1.7076,72.5575,8.5264,0.1089,87.8596,0.8185
OBS-006471,MC-165,43.477,136.5481,4.6354,79.9084,14.9589,0.2017,85.86,3.8532
OBS-008105,MC-227,58.6756,114.7215,1.3033,67.4756,7.2349,0.0573,72.6313,0.7446
OBS-008110,MC-101,52.5706,159.4195,5.6051,76.7858,15.7777,0.2817,102.8801,3.5021
OBS-006920,MC-168,86.6439,190.2494,4.0056,89.6568,12.6827,0.1765,107.3163,1.6634
OBS-004932,MC-027,52.6521,108.9881,1.5,69.8413,8.1812,0.0844,79.9455,0.8321
OBS-010409,MC-136,93.0103,209.2085,2.9449,94.6065,11.3718,0.1345,106.6694,1.797
OBS-011537,MC-140,54.9953,105.5111,1.6721,72.4262,6.2365,0.0842,83.3154,0.1
OBS-009323,MC-229,62.8855,119.6363,0.9959,68.3466,7.987,0.1101,83.4052,0.9635
OBS-000873,MC-186,98.6472,200.2286,3.3874,93.8698,12.071,0.1316,112.0419,0.68
OBS-011240,MC-005,71.2996,129.6268,2.4531,72.9012,10.1873,0.021,86.6945,0.9619
OBS-004933,MC-195,61.9563,145.7406,6.0527,83.167,17.127,0.2374,96.7462,3.6459
OBS-002893,MC-188,56.3301,109.8027,1.3109,70.0455,6.3837,0.0364,79.9778,0.305
OBS-008028,MC-044,61.1457,127.7172,1.7514,73.0431,6.2974,0.0786,89.0858,0.1
OBS-004526,MC-203,86.8122,186.5395,2.9846,93.6447,12.3267,0.1333,110.4184,0.7172
OBS-008363,MC-059,71.8951,136.7662,1.5126,77.3349,8.2701,0.076,95.3276,0.7273
OBS-007229,MC-211,56.5583,112.2469,1.8939,69.5339,8.105,0.0222,84.8824,1.4821
OBS-002965,MC-012,53.1182,107.3746,1.3279,65.3657,6.7954,0.0322,77.6191,2.8958
OBS-002968,MC-041,65.1498,127.0695,1.3346,71.1805,8.5445,0.0782,90.3759,1.0464
OBS-001476,MC-128,64.7132,124.5738,1.7697,75.5048,9.554,0.0541,88.8693,0.204
OBS-003778,MC-190,87.4169,175.0342,2.3781,90.5381,12.0004,0.1265,107.5418,2.2419
OBS-011391,MC-189,50.8679,133.6013,4.9884,81.9687,15.6197,0.3058,91.6959,4.3948
OBS-007744,MC-079,91.6795,186.9634,2.2719,92.0945,11.196,0.1588,109.6534,0.7987
OBS-000409,MC-106,69.2594,128.9616,1.781,73.4632,8.6915,0.0599,95.0357,1.4284
OBS-005113,MC-171,88.2915,195.8038,3.218,92.0966,11.37,0.1069,106.7502,1.7739
OBS-010808,MC-219,48.1051,129.5101,6.2371,81.2955,15.3065,0.2807,91.5062,3.7244
OBS-003250,MC-192,47.0251,122.8506,5.8445,75.9901,15.3389,0.2457,95.3982,4.2059
OBS-007473,MC-180,88.5586,186.9263,2.3996,91.0617,11.6801,0.1344,106.7746,1.7424
OBS-000671,MC-027,71.7695,177.4939,1.8279,86.4503,10.3773,0.1327,98.6679,2.196
OBS-003077,MC-104,51.5398,144.0091,5.8445,78.3083,14.712,0.2473,93.9429,4.5366
OBS-010406,MC-099,51.1118,112.4886,0.9139,70.1813,7.9244,0.0783,76.317,1.0058
OBS-011822,MC-200,59.7958,112.3465,1.4924,73.9028,8.0948,0.0533,75.2379,1.6264
OBS-000062,MC-073,63.0057,124.5283,1.7363,71.1987,7.4454,0.0362,94.9278,1.7169
OBS-010268,MC-086,65.8872,131.1086,2.1771,70.9638,8.9568,0.0436,87.8913,0.3855
OBS-001555,MC-046,59.3132,110.062,1.2723,68.2905,8.5212,0.1078,76.7317,1.2293
OBS-002503,MC-026,69.2799,120.7495,1.5155,73.4453,8.9107,0.1337,87.5947,0.5483
OBS-004740,MC-030,85.204,170.9293,2.4771,88.668,9.9833,0.0566,102.7473,0.3651
OBS-007675,MC-218,101.7274,203.7753,2.5806,93.5417,13.4827,0.1087,111.8939,1.2088
OBS-011165,MC-195,59.566,108.2732,1.8532,73.6396,7.2245,0.0732,77.7379,1.295
OBS-001835,MC-055,48.3539,142.517,5.2453,82.591,17.1677,0.2392,94.5082,3.5495
OBS-011268,MC-237,66.7485,124.0981,2.2784,74.0455,10.9893,0.0679,85.2333,1.2406
OBS-000389,MC-029,70.1627,130.5583,2.1367,76.7381,9.4109,0.0434,100.506,1.209
OBS-006080,MC-118,83.6634,180.5105,2.892,91.0893,11.0506,0.0793,110.6072,0.987
OBS-001790,MC-157,68.9544,142.1245,1.6354,73.9488,7.9831,0.0771,99.8449,0.1
OBS-006663,MC-099,67.5748,128.6463,1.6616,72.6114,8.6104,0.1035,96.1079,1.4229
OBS-009560,MC-099,47.2157,124.4469,6.0225,79.1639,16.2883,0.3193,94.7794,3.9364
OBS-003196,MC-181,51.1238,99.4313,1.6006,69.2422,7.9656,0.0343,77.3744,1.0021
OBS-003205,MC-086,66.1974,116.9643,1.1064,74.82,7.5049,0.1095,101.4151,1.1072
OBS-010646,MC-152,38.9305,114.4259,5.1384,71.8695,14.27,0.2497,72.9718,4.7768
OBS-010829,MC-182,65.4715,123.1195,1.8336,71.577,8.5501,0.0789,77.1147,0.4353
OBS-007911,MC-023,89.6089,200.2852,2.838,89.1775,11.1729,0.1246,109.6419,2.2329
OBS-003482,MC-148,93.4159,181.6029,3.8472,92.4196,12.2495,0.1517,99.394,1.4796
OBS-010213,MC-058,60.3656,107.7047,1.5434,71.3265,9.8012,0.1019,83.2088,0.828
OBS-004065,MC-102,87.3471,190.8022,3.0133,91.2745,12.5589,0.1736,98.1889,1.5364
OBS-011010,MC-005,59.9689,109.6073,1.3245,68.5766,7.9021,0.0569,85.3376,0.7858
OBS-001690,MC-052,91.2161,190.1948,3.3261,91.4123,10.814,0.0964,113.015,2.8758
OBS-009666,MC-002,62.9215,117.7958,1.6835,73.5615,8.7681,0.1283,88.4488,0.7631
OBS-000084,MC-098,56.2619,112.485,1.0226,68.4132,8.3985,0.1143,67.6295,0.1
OBS-011983,MC-202,60.6057,112.3311,1.4656,70.3675,8.2052,0.0712,76.5794,1.3812
OBS-007451,MC-168,89.4173,183.9085,2.6258,90.6321,11.5353,0.1361,109.3981,2.0849
OBS-007356,MC-136,46.231,101.8111,0.6825,72.6961,9.3626,0.1061,82.8351,0.6982
OBS-000129,MC-112,87.0769,179.0904,2.657,89.3403,9.776,0.1347,98.559,0.6906
OBS-000079,MC-189,85.0511,193.0446,2.4498,88.8791,12.5443,0.0972,101.434,1.9052
OBS-004269,MC-028,50.1979,99.9987,2.1277,68.8714,8.2252,0.0509,68.7617,0.4608
OBS-008959,MC-125,51.9986,108.9585,0.7562,68.0614,7.1447,0.0972,72.0748,0.7278
OBS-004247,MC-078,65.6452,134.2944,2.771,76.3322,7.8022,0.0588,94.5602,0.7318
OBS-001742,MC-117,65.0497,111.1312,1.778,74.3434,10.0672,0.1031,81.0591,1.6924
OBS-003537,MC-178,95.419,201.0838,3.3523,91.5204,11.0782,0.171,109.2979,1.7611
OBS-006915,MC-029,83.0735,174.7819,2.1903,84.7974,10.8134,0.1421,106.2672,2.2022
OBS-008204,MC-226,60.8388,124.7584,1.8753,70.6315,8.9814,0.0517,83.8621,1.4628
OBS-008889,MC-142,72.3593,130.7297,2.0699,73.4132,8.9704,0.0563,92.7617,0.1991
OBS-005948,MC-029,55.4795,111.9957,1.7618,67.1278,8.308,0.1267,76.9915,0.8633
OBS-008379,MC-158,89.4222,197.3464,3.5284,89.9638,10.933,0.1577,115.7917,2.4237
OBS-000916,MC-020,69.0437,122.1369,1.5865,71.1498,8.9382,0.067,89.2588,0.1402
OBS-011297,MC-145,66.585,139.4594,2.2224,77.1712,10.0344,0.0538,89.5941,0.2906
OBS-003360,MC-108,60.4125,105.8027,1.122,73.1578,7.2273,0.0976,77.7382,0.9327
OBS-003257,MC-181,104.5485,225.124,3.9784,96.3617,12.6409,0.1764,127.2142,2.3027
OBS-009304,MC-115,48.1324,101.3558,1.2358,68.9012,7.6559,0.0365,75.9935,1.0166
OBS-007416,MC-190,65.548,112.0268,2.0482,70.366,9.5434,0.0818,89.3531,0.7108
OBS-006149,MC-239,72.8053,120.572,1.8635,74.5328,9.2251,0.0474,88.9643,0.4662
OBS-004601,MC-108,49.8735,104.145,1.1523,64.045,6.6993,0.08,66.9792,0.1
OBS-004788,MC-140,56.8304,96.0622,2.2367,68.8558,7.063,0.0958,82.28,1.0445
OBS-005573,MC-115,77.4508,174.276,2.5943,87.8071,10.9793,0.1591,104.3501,0.9678
OBS-005953,MC-086,55.521,111.1493,0.774,66.5474,7.1449,0.1199,76.6572,1.2291
OBS-005204,MC-205,63.7999,138.338,1.344,75.0122,9.4727,0.1247,101.2952,0.3515
OBS-001800,MC-093,53.822,119.0852,1.572,63.4546,7.2464,0.0371,83.8242,0.1
OBS-006320,MC-140,65.7823,124.5799,1.6482,71.7375,7.951,0.0603,82.1028,0.4373
OBS-011001,MC-135,51.4414,147.7496,6.5229,81.9395,15.1228,0.2196,91.6622,3.9617
OBS-009588,MC-094,67.1116,131.1482,2.4359,73.6506,10.3469,0.0615,91.7099,0.1
OBS-009595,MC-194,81.8424,190.0596,3.2503,89.0015,12.4333,0.0565,101.4756,1.8966
OBS-002381,MC-168,58.5822,109.6117,1.7912,68.4748,8.1393,0.0964,74.3423,0.9391
OBS-004717,MC-089,36.3442,116.1817,5.2065,73.9351,14.639,0.2647,80.7553,4.3353
OBS-009787,MC-012,52.4083,114.5463,0.9905,66.9763,6.8743,0.0677,73.384,0.1
OBS-005701,MC-020,60.2432,103.0564,1.9348,68.2448,8.9711,0.0791,80.8966,0.7146
OBS-009281,MC-215,60.512,130.039,1.6237,70.8869,7.5464,0.0225,88.7024,0.5696
OBS-004678,MC-234,91.3563,187.4736,3.2465,93.1188,12.242,0.1559,104.4591,1.715
OBS-005519,MC-076,52.2456,141.4094,5.9343,78.533,15.4634,0.2227,91.081,3.7744
OBS-003080,MC-014,49.7816,144.445,6.0075,74.9428,17.1591,0.2443,85.6173,4.3934
OBS-005440,MC-058,60.4448,112.0083,1.19,65.809,8.1549,0.1166,83.8847,0.6157
OBS-007371,MC-071,88.067,201.678,3.0753,90.7409,11.8804,0.1352,112.5982,1.8235
OBS-006996,MC-234,56.8238,112.032,1.7632,68.1603,9.1433,0.0772,79.0533,0.6971
OBS-010132,MC-218,94.9247,213.5253,4.5483,93.3484,12.2656,0.1734,115.8678,1.5099
OBS-009184,MC-092,40.4741,121.6604,4.7894,78.6992,14.5692,0.1875,84.7781,3.9071
OBS-006304,MC-168,53.9309,117.1506,1.4393,68.1517,6.3988,0.0612,83.1709,0.6082
OBS-011602,MC-156,74.9933,184.867,2.5183,85.2877,10.905,0.1556,98.7237,3.0298
OBS-010475,MC-162,62.6133,123.3196,1.4564,70.7428,8.3302,0.0689,90.2773,0.2728
OBS-005690,MC-090,58.2882,154.5093,6.7774,85.4443,16.9901,0.2387,102.0688,3.4906
OBS-007332,MC-132,56.2215,94.2866,1.0912,70.0314,6.6498,0.0797,73.3977,0.5586
OBS-004192,MC-105,58.791,151.5228,6.1184,78.2844,15.7958,0.3283,103.877,4.554
OBS-003747,MC-239,58.651,104.0621,1.4656,69.2751,5.955,0.063,84.0541,0.5593
OBS-008788,MC-191,72.4573,134.7757,2.0217,75.8886,10.3169,0.0378,94.6135,2.3144
OBS-002350,MC-050,82.5446,191.4614,3.0148,89.3513,12.1177,0.078,99.887,1.9888
OBS-005606,MC-231,63.4481,113.2639,0.7237,67.2972,7.9225,0.1093,84.5359,1.2412
OBS-006318,MC-083,87.7371,190.2411,3.16,94.4529,12.2666,0.1353,113.2726,1.3365
OBS-006957,MC-164,42.2804,122.4199,5.3379,77.2073,15.1419,0.3038,83.401,2.9116
OBS-009649,MC-216,83.6735,173.728,3.3101,90.408,12.0583,0.2495,101.0386,1.8577
OBS-009226,MC-059,60.6928,107.1476,2.0857,65.5424,7.7576,0.0783,79.9393,0.6879
OBS-006022,MC-165,62.3234,123.1861,1.7956,71.2343,8.0857,0.0569,86.372,0.9804
OBS-009646,MC-204,77.2602,173.9535,2.5126,86.0777,11.7145,0.1712,91.0804,1.4463
OBS-004034,MC-050,43.4117,132.9662,6.2884,79.108,14.6447,0.2242,80.3299,4.4449
OBS-005997,MC-145,68.3722,121.4172,1.6134,70.4157,8.7914,0.0645,97.0865,0.8021
OBS-006612,MC-062,60.1568,123.2637,1.7693,71.1752,7.1069,0.0585,79.099,0.1
OBS-004116,MC-213,49.466,134.359,5.835,79.6128,15.4724,0.2364,100.0863,3.0177
OBS-011294,MC-126,76.8785,142.5545,2.2347,74.6441,8.7472,0.1021,99.6924,0.8634
OBS-008115,MC-069,53.7664,97.0792,0.9846,69.4505,6.6863,0.0786,71.5853,0.2761
OBS-008734,MC-196,64.4452,135.4459,1.6721,71.4858,7.8721,0.0686,89.8377,0.2194
OBS-005791,MC-107,92.4484,186.3268,2.8775,93.1268,11.0219,0.1133,106.0878,1.5963
OBS-008724,MC-134,62.3193,110.1093,1.0349,66.7695,6.9917,0.1466,75.6011,0.7993
OBS-002809,MC-180,85.768,187.1339,3.3243,90.5156,11.2451,0.1181,105.8156,1.4941
OBS-007379,MC-180,88.6808,187.0949,2.8095,89.8796,12.6262,0.1337,105.658,1.6548
OBS-006601,MC-149,66.7616,140.3183,2.5749,74.4792,8.5265,0.0322,94.6099,0.1
OBS-008857,MC-203,65.6007,112.9652,1.7929,70.4737,10.2255,0.0872,86.4403,0.4153
OBS-002676,MC-229,98.9887,203.3491,3.1448,94.4947,12.5619,0.1235,125.5187,1.9003
OBS-007218,MC-138,72.1484,133.2238,2.0247,76.4526,9.2618,0.0074,99.6677,1.5232
OBS-003029,MC-214,93.219,199.953,3.6041,94.4854,11.574,0.0828,112.9183,2.259
OBS-005280,MC-014,70.1658,121.5997,2.5017,70.1597,7.8516,0.0155,89.8337,1.2464
OBS-005876,MC-049,55.6464,118.9222,1.8698,68.6762,6.119,0.1022,81.3942,0.7743
OBS-011696,MC-010,51.4313,131.0567,5.6466,76.956,15.0798,0.2717,90.8601,3.9592
OBS-000800,MC-010,67.4186,126.366,1.8556,76.1738,8.1795,0.0669,84.3172,1.2924
OBS-000055,MC-138,52.2172,106.1092,1.196,63.326,7.6592,0.0507,70.9946,0.6069
OBS-006415,MC-195,51.3888,135.4314,6.2895,80.2277,15.5209,0.294,101.0393,4.4026
OBS-001870,MC-083,34.4692,131.8667,5.1669,73.4987,14.6493,0.2083,73.0904,3.5323
OBS-000932,MC-212,67.8965,128.7171,1.6642,71.8926,9.0639,0.0274,99.1178,0.8352
OBS-007189,MC-080,54.0555,99.6731,0.277,66.8551,6.6644,0.054,78.1602,0.7917
OBS-000634,MC-232,59.272,126.7073,0.9972,75.521,7.9246,0.0337,70.765,0.5777
OBS-005447,MC-189,85.2504,189.541,2.8599,89.9699,12.4514,0.1298,105.1752,1.5061
OBS-008276,MC-086,67.1275,131.8568,2.0393,72.4776,9.8327,0.059,86.4512,0.1
OBS-002865,MC-222,64.0987,111.8518,1.9728,69.3857,8.6393,0.0842,87.4052,1.4175
OBS-004950,MC-196,37.3771,114.3071,5.2067,73.6295,14.4696,0.2649,72.3493,4.5391
OBS-007505,MC-079,54.4283,100.1734,1.2235,70.1644,6.212,0.0676,79.529,1.0099
OBS-007655,MC-109,47.2936,135.4075,5.6453,78.6507,17.2991,0.3352,87.6025,3.6494
OBS-007716,MC-079,46.1238,104.6995,0.9226,66.1911,7.1931,0.0742,72.69,0.1005
OBS-007851,MC-233,88.1272,192.9247,2.3384,95.4916,12.1069,0.1162,114.3942,1.6174
OBS-001947,MC-170,41.699,126.5952,4.5915,72.9491,15.2002,0.2585,73.8313,3.695
OBS-011422,MC-076,48.8533,146.3927,6.014,78.7569,14.178,0.3226,99.2389,4.2626
OBS-011515,MC-129,62.4234,131.237,1.867,73.1081,8.8329,0.1632,88.6587,0.551
OBS-004307,MC-122,65.3045,116.3833,2.6516,70.8052,7.8949,0.0694,87.509,0.5033
OBS-009990,MC-107,50.2459,141.3231,5.1138,74.7794,16.8687,0.2017,87.1312,4.143
OBS-005958,MC-110,60.9768,119.1127,1.8506,70.17,8.9312,0.068,81.7408,0.1
OBS-000167,MC-034,84.6731,198.4392,3.262,91.3553,12.1957,0.2019,101.7429,1.9969
OBS-010386,MC-056,66.696,125.3573,1.974,72.1506,9.0462,0.037,86.1427,1.0929
OBS-008931,MC-196,64.0821,115.1973,1.3497,68.7542,8.913,0.0466,89.9769,1.1809
OBS-003809,MC-130,64.1774,130.0584,1.675,73.9844,8.7438,0,85.9204,0.3803
OBS-007625,MC-002,58.8079,119.7114,1.5545,67.7244,7.281,0.0542,83.0016,0.616
OBS-002961,MC-214,90.152,201.7319,3.1234,92.9732,12.607,0.1527,106.0869,1.8813
OBS-003183,MC-125,55.4279,146.2698,6.5517,80.7617,15.0008,0.3014,84.4843,3.7047
OBS-008010,MC-222,93.9841,197.1687,2.7274,91.4664,11.8686,0.0763,109.5481,2.3203
OBS-004708,MC-202,93.16,195.5515,3.5489,93.4258,12.6693,0.182,100.9856,1.5513
OBS-001338,MC-210,84.5235,182.5154,1.9417,86.3449,11.5895,0.1241,104.5953,0.8415
OBS-010758,MC-059,62.5863,119.2714,2.2263,71.7624,8.4804,0.036,80.27,0.8418
OBS-004365,MC-094,51.9268,129.157,5.7716,82.7064,15.0016,0.2644,86.888,4.7253
OBS-002735,MC-093,85.2227,185.0464,2.4464,90.151,10.7139,0.1081,97.738,1.6716
OBS-011298,MC-205,54.7719,117.6508,1.5402,72.7984,7.3486,0,78.6169,0.8371
OBS-009753,MC-087,49.084,116.3451,4.4896,78.2778,13.923,0.2539,86.0712,4.4742
OBS-004285,MC-050,50.7771,139.9079,5.1121,79.451,16.565,0.2212,87.9746,3.8701
OBS-003490,MC-240,36.4909,125.6718,6.2643,74.7324,14.3268,0.3061,75.7811,4.168
OBS-004806,MC-191,49.7391,138.5414,5.9649,83.1048,17.4009,0.2209,101.6244,3.727
OBS-002977,MC-142,92.5197,203.8434,3.7355,95.6725,12.2269,0.1496,120.3378,1.4812
OBS-001288,MC-040,57.0364,112.6104,1.7105,73.5095,9.1419,0.0625,82.7827,1.4603
OBS-010383,MC-131,65.4576,133.3555,1.831,72.554,8.9013,0,92.4347,0.6319
OBS-011570,MC-047,92.6573,200.1367,2.4408,92.2672,11.5423,0.1445,107.3579,1.4823
OBS-011546,MC-219,40.5563,128.341,5.7046,78.216,15.9336,0.2315,86.0075,3.3986
OBS-004125,MC-137,45.842,89.9555,0.4707,69.4273,7.948,0.0719,77.1586,0.7274
OBS-011054,MC-026,58.3011,108.3523,1.4682,70.1942,8.0327,0,73.7638,0.1
OBS-005649,MC-060,69.5032,126.088,2.5826,70.9356,9.3642,0.0326,81.9088,0.1
OBS-009762,MC-223,63.3888,125.3967,1.8171,72.9729,9.3909,0.0552,91.5304,0.7129
OBS-006248,MC-015,38.4137,129.8356,5.7839,76.1493,14.0127,0.2491,83.1843,3.8451
OBS-000223,MC-220,93.7167,197.2252,2.6914,93.0077,10.9789,0.1366,113.1155,0.929
OBS-002579,MC-193,86.8712,191.3257,2.4066,90.3389,10.3026,0.2163,102.9499,1.2567
OBS-000053,MC-172,58.738,108.8608,1.5934,70.2695,6.845,0.0639,69.9789,1.303
OBS-000178,MC-226,85.4124,187.856,3.3778,92.4795,10.3127,0.1403,108.6945,2.1541
OBS-004842,MC-024,59.6644,123.5177,1.7385,65.9549,6.1706,0.1321,88.775,0.6119
OBS-011624,MC-036,81.0271,186.8004,2.7644,90.5799,11.3824,0.1494,102.9885,2.1198
OBS-000364,MC-155,68.056,127.9088,1.5092,71.7373,9.9179,0.0114,94.4615,0.5366
OBS-007834,MC-139,83.2434,200.3318,2.8962,87.944,12.1004,0.109,112.5634,1.9919
OBS-003260,MC-165,63.0394,121.7257,1.6286,72.5241,7.3223,0.0349,99.6054,0.5251
OBS-001713,MC-162,61.4698,123.2287,2.1722,70.6648,8.5383,0.1203,81.868,1.1139
OBS-002444,MC-031,62.5011,113.1253,1.6219,70.134,8.2527,0.0782,88.2989,0.6162
OBS-006796,MC-181,96.8919,197.331,2.9477,96.3844,13.4368,0.206,119.0115,2.8487
OBS-003959,MC-161,61.0139,154.5598,5.323,82.2598,15.2245,0.3109,114.5952,3.39
OBS-007325,MC-056,67.0029,122.1577,2.0176,70.2886,8.6177,0.07,87.1583,1.3575
OBS-005436,MC-179,42.6012,131.5154,4.8745,75.2601,15.2427,0.2633,78.2896,4.1809
OBS-003896,MC-001,47.026,121.6792,6.0895,77.3201,14.3771,0.2345,79.9008,3.3778
OBS-003117,MC-072,55.6183,93.1317,1.3016,63.7823,7.538,0.0208,78.0713,0.5827
OBS-004955,MC-134,53.576,105.7009,1.5781,66.9366,6.7112,0.0947,86.8502,0.4808
OBS-003702,MC-027,46.643,92.4358,0.7907,66.7473,5.9023,0.0767,76.0977,0.5618
OBS-009532,MC-214,64.2349,123.4028,1.7009,70.8856,9.6718,0.0629,82.3271,1.283
OBS-003541,MC-155,55.9272,108.5634,1.23,72.179,8.479,0.0252,80.3605,1.4471
OBS-007685,MC-098,90.9509,194.611,3.5318,92.5453,11.8141,0.1425,106.0239,2.0661
OBS-006986,MC-232,58.9447,142.5191,6.8035,83.9977,15.2766,0.2344,104.3534,2.8054
OBS-001951,MC-099,59.471,107.6412,1.7589,71.0533,7.5288,0.1217,77.675,0.1142
OBS-007534,MC-060,88.6866,185.7084,3.0522,97.8085,12.4165,0.1454,117.8443,1.1568
OBS-001570,MC-164,103.5632,199.3874,3.6404,92.4425,13.6241,0.1342,117.1303,1.9318
OBS-001006,MC-189,92.5003,187.3172,2.6018,89.4797,11.0412,0.0969,115.5798,1.7262
OBS-002905,MC-130,52.7175,145.7153,5.8212,84.9184,17.0124,0.2628,97.2009,3.7706
OBS-010622,MC-121,67.0118,139.3998,2.5052,71.7385,9.5408,0.0664,88.5585,0.1
OBS-008471,MC-045,72.3256,124.0535,2.1547,75.3533,10.161,0.0548,91.2213,0.6306
OBS-003323,MC-021,67.4237,125.0591,2.2526,72.6523,9.4008,0.0589,90.524,0.1
OBS-002994,MC-020,46.5908,133.3083,5.4677,77.9415,14.2827,0.2544,90.4128,4.045
OBS-010043,MC-163,86.2909,189.448,2.3539,89.9257,9.942,0.1504,105.4444,1.1268
OBS-002947,MC-189,87.8196,178.0469,2.9486,88.7284,9.1939,0.1485,99.0975,2.3463
OBS-003329,MC-022,82.4927,196.5093,2.2798,86.3759,9.5364,0.2033,98.233,1.4626
OBS-005159,MC-183,55.9581,97.585,1.3962,69.4253,7.0783,0.0793,76.5168,1.6966
OBS-001972,MC-207,58.1111,108.8368,1.6906,70.9932,6.9836,0.1081,85.5845,0.469
OBS-007987,MC-028,56.6234,159.3142,6.4454,79.2669,15.0866,0.2498,88.7872,4.1088
OBS-000345,MC-194,56.7321,91.5099,1.2058,68.4743,6.4504,0.1035,74.7863,1.2709
OBS-002956,MC-042,60.6391,124.8343,1.8594,70.1973,7.6036,0.0598,81.7421,0.1
OBS-008048,MC-084,44.3612,123.9971,5.2265,76.8572,13.5279,0.2218,84.5858,3.5131
OBS-006860,MC-024,61.4951,106.5665,1.3623,68.7186,9.3321,0.0073,80.1703,1.0252
OBS-004370,MC-095,51.6331,94.0781,1.6688,62.7908,8.2414,0.0696,65.0648,0.4405
OBS-006130,MC-199,80.3471,179.1928,2.6325,92.3162,13.779,0.1416,107.3815,0.7894
OBS-006725,MC-168,64.3548,109.0764,1.572,68.654,7.7277,0.04,83.0898,0.5186
OBS-007730,MC-063,53.6714,100.4345,2.024,67.841,7.518,0.0614,82.539,1.6526
OBS-008578,MC-111,102.5518,202.2513,2.915,94.191,12.6,0.1896,116.3663,2.0492
OBS-008452,MC-168,87.528,197.0391,3.9464,90.681,11.7509,0.1379,112.4834,2.1224
OBS-001770,MC-074,60.2177,123.5454,1.4596,71.0239,9.0312,0.1009,89.9836,0.7096
OBS-003998,MC-010,59.6574,114.1788,1.3429,70.5934,9.3676,0.0941,86.0408,1.2351
OBS-010443,MC-234,97.5651,216.7794,3.5274,94.4402,13.0751,0.1722,119.9902,2.1801
OBS-009336,MC-201,47.8857,140.3837,4.8998,77.6807,16.818,0.1945,91.5022,3.5984
OBS-004059,MC-046,82.744,189.4341,3.512,90.9922,12.2529,0.1844,109.4885,1.9329
OBS-001241,MC-116,77.3891,176.08,2.4744,87.872,8.4417,0.147,95.8244,1.6517
OBS-004944,MC-190,78.0321,171.2285,3.0722,86.9637,10.9621,0.1691,101.2129,2.3083
OBS-005785,MC-021,50.8319,143.2756,6.3133,79.0474,14.3963,0.2587,89.8209,4.4354
OBS-002383,MC-202,93.7566,188.9509,3.4091,93.1777,11.1535,0.0888,113.7223,1.3797
OBS-001065,MC-103,45.5076,141.4818,5.41,77.6021,13.8493,0.2287,93.6743,3.9727
OBS-007880,MC-016,62.8166,117.1293,1.5969,73.3813,6.4306,0.0518,72.2511,0.6953
OBS-010592,MC-147,52.8381,132.1203,5.7124,79.618,13.8275,0.2688,95.3794,3.7258
OBS-008678,MC-051,67.8628,114.7903,1.4513,75.3945,9.5255,0.0816,84.1665,0.7541
OBS-008923,MC-056,62.1163,121.9392,1.2679,69.5424,8.3876,0.0653,84.0599,1.0773
